file,keep,category,matched_class,foods,note
orig_오후엔김밥_1649555143_p_1779239730138_84.jpg,KEEP,single_in,seaweed-rice-roll,김밥(참치 김밥 단면),"김밥 한 종류 클로즈업, 단일 메인"
orig_오후엔김밥_1649555143_p_1779239730179_88.jpg,KEEP,single_in,seaweed-rice-roll,김밥(샐러드/마요 김밥 단면),"김밥 단면 클로즈업, 단일 메인"
orig_오후엔김밥_1649555143_p_1779239735212_95.jpg,DROP,multi,none,"떡볶이(어묵/만두), 김밥, 맑은국",떡볶이 한 접시 + 김밥 트레이 서로 다른 메인 2개 이상
orig_오후엔김밥_1649555143_p_1779239736219_97.jpg,DROP,multi,none,"떡볶이(어묵/만두), 김밥, 라면/국","떡볶이+김밥+국밥형 국물 서로 다른 메인 다수, 한상차림"
orig_울엄마돼지국밥_1621214623_p_1779237548000_10.jpg,KEEP,single_in,korean-blood-sausage,"순대(젓가락에 든 순대 한 점, 옆 접시 순대), 새우젓/양념장 곁들이","메인은 순대 단일, 작은 종지들은 곁들이 양념(무시), 다만 젓가락·조리장면 요소 있으나 순대 뚜렷"
orig_울엄마돼지국밥_1621214623_p_1779237548014_13.jpg,DROP,scene_nonfood,none,"깍두기(무김치) 한 조각, 뒤로 반찬 종지들","젓가락으로 집은 깍두기 반찬 클로즈업, 메인요리 없음"
orig_울엄마돼지국밥_1621214623_p_1779237548034_17.jpg,DROP,borderline_dropped,none,무·마늘쫑 간장 장아찌 반찬,"종지에 담긴 곁들이 장아찌 반찬, 59클래스 메인요리 아님"
orig_울엄마돼지국밥_1621214623_p_1779237548908_24.jpg,DROP,scene_nonfood,none,"순대 한 조각(클로즈업), 단무지·소금 반찬","젓가락에 집은 순대 한 조각 클로즈업, 접시 단위 메인 아님"
orig_울엄마돼지국밥_1621214623_p_1779237548930_27.jpg,DROP,multi,none,순대 한 접시 + 돼지국밥 뚝배기 + 부추무침 등,순대 접시와 국밥 등 서로 다른 메인 다수 한상
orig_울엄마돼지국밥_1621214623_p_1779237549929_32.jpg,KEEP,single_in,rice-soup,"돼지국밥(뚝배기, 고기 건짐)","뚝배기 돼지국밥 단일 메인 뚜렷, rice-soup(국밥) 일치"
orig_울엄마돼지국밥_1621214623_p_1779237549954_36.jpg,DROP,multi,none,돼지국밥 + 공기밥 2 + 반찬 다수 한상,"국밥+공기밥+여러 반찬 한상차림, 단일 메인 아님"
orig_울엄마돼지국밥_1621214623_p_1779237552427_52.jpg,DROP,ood,none,"수육(보쌈)을 상추쌈에 싸서 마늘·쌈장과 함께 손으로 들고 있음, 밥 약간","메인이 삶은 돼지고기 쌈(보쌈/수육)으로 59클래스에 없음(족발과 다름), 손에 든 한입샷"
orig_울엄마돼지국밥_1621214623_p_1779237553449_56.jpg,KEEP,single_in,korean-ramyeon-red,빨간 국물에 꼬불꼬불 면(라면)과 고기를 젓가락으로 든 뚝배기 국물요리,"뚝배기 빨간국물에 인스턴트 라면면발 단일 그릇, 반찬은 곁들이"
orig_울엄마돼지국밥_1621214623_p_1779237559992_72.jpg,DROP,ood,none,삶은 돼지고기(수육·보쌈) 슬라이스에 매콤한 양념을 올린 접시,메인이 수육(삶은 돼지고기)으로 59클래스에 해당없음
orig_울엄마돼지국밥_1621214623_p_1779237559998_73.jpg,KEEP,single_in,rice-soup,돼지국밥(뚝배기 하얀 국물+고기) 1그릇과 깍두기·소면·부추·양념장 등 반찬,"중앙 메인은 국밥 한 그릇, 나머지는 곁들이 반찬/국수"
orig_울엄마돼지국밥_1621214623_p_1779237560014_75.jpg,DROP,multi,none,"찜기 위 수육+순대 모둠 1접시와 맑은 국물 뚝배기, 깍두기 등 반찬",수육·순대 모둠 찜 접시와 국물 두 메인이 함께한 한상차림
orig_울엄마돼지국밥_1621214623_p_1779237560030_77.jpg,KEEP,single_in,rice-soup,돼지국밥(뚝배기 하얀 국물+고기) 1그릇과 깍두기·소면·부추·양념장 등 반찬,"중앙 메인은 국밥 한 그릇, 나머지는 곁들이 반찬/국수(52_73과 동일 구도)"
orig_울엄마돼지국밥_1621214623_p_1779237560037_78.jpg,DROP,multi,none,"돼지국밥(뚝배기) 2개, 공기밥, 깍두기, 무생채, 마늘/고추, 부추무침, 소면, 양념 등 반찬 한상",국밥 뚝배기 2개+밥+여러 반찬 한상차림이라 메인 단일 아님
orig_울엄마돼지국밥_1621214623_p_1779237564522_81.jpg,KEEP,single_in,rice-soup,"돼지국밥(뚝배기), 공기밥, 깍두기, 양파/무, 부추, 새우젓 등 반찬","국밥 뚝배기 단일 메인, 밥과 반찬은 곁들이로 무시"
orig_울엄마돼지국밥_1621214623_p_1779237564538_83.jpg,KEEP,single_in,rice-soup,"돼지국밥(뚝배기) 클로즈업, 소면 사리, 부추무침","국밥 뚝배기 단일 메인만 클로즈업, 반찬 곁들이 무시"
orig_울엄마돼지국밥_1621214623_p_1779237564588_89.jpg,DROP,multi,none,"돼지국밥(뚝배기), 공기밥, 깍두기, 부추, 풋고추, 무, 소면 등 반찬 한상",뚝배기 2개(앞/뒤)+밥+다수 반찬 한상이라 단일 아님
orig_울엄마돼지국밥_1621214623_p_1779237565054_93.jpg,KEEP,single_in,rice-soup,"돼지국밥(뚝배기), 공기밥, 깍두기, 부추무침, 무, 양념, 소면 등 반찬","국밥 뚝배기 단일 메인, 밥·반찬은 곁들이로 무시"
orig_육회바른연어 경북대점_2069685841_p_1779180516591_1.jpg,DROP,ood,none,"연어깍두기(양념 생연어 큐브, 날치알, 양파)와 주먹밥 2접시, 광고 배너",홍보 배너 이미지+연어깍두기는 59클래스에 없음(회/사시미 아님)
orig_육회바른연어 경북대점_2069685841_p_1779180516599_5.jpg,KEEP,single_in,sushi,"연어 초밥(머스타드 소스), 단무지","연어 초밥 한 접시 단일 메인, 곁들이 단무지뿐"
orig_육회바른연어 경북대점_2069685841_p_1779180516602_7.jpg,DROP,multi,none,"연어 덮밥 2그릇, 단무지, 맑은국, 초밥 1점","연어덮밥 2그릇+국+사이드, 메인 다수 한상"
orig_육회바른연어 경북대점_2069685841_p_1779180516606_9.jpg,DROP,multi,none,"비빔국수, 육회비빔밥, 연어회, 육회, 연어초밥","스튜디오 촬영 5접시+ 한상, 서로다른 메인 다수"
orig_육회바른연어 경북대점_2069685841_p_1779180516610_11.jpg,KEEP,single_in,rice-bowl,연어 덮밥(날치알·소스·김),연어 덮밥 한 그릇 단일 메인
orig_육회바른연어 경북대점_2069685841_p_1779180516618_16.jpg,DROP,multi,none,"주먹밥+소스, 메밀국수, 연어회",주먹밥 접시+메밀국수 접시 서로다른 메인 2접시+
orig_육회바른연어 경북대점_2069685841_p_1779180517273_22.jpg,DROP,multi,none,"연어회덮밥, 김밥속비빔, 메밀국수+육회",연어덮밥·메밀국수 등 그릇 3개 서로다른 메인 다수
orig_육회바른연어 경북대점_2069685841_p_1779180517274_23.jpg,DROP,multi,none,"육회 비빔당면(빨간 양념면), 육회, 연어초밥(뒤), 단무지·도토리묵 곁들이",앞 빨간 양념면 그릇 + 뒤 연어초밥 등 서로 다른 메인 2접시+ 한상차림
orig_육회바른연어 경북대점_2069685841_p_1779180518644_34.jpg,DROP,multi,none,"연어초밥, 육회초밥, 소고기구이가 한 접시에 모둠",한 플레이트에 연어초밥·육회초밥·소고기구이 등 서로 다른 메인이 섞인 모둠
orig_육회바른연어 경북대점_2069685841_p_1779180518652_36.jpg,DROP,multi,none,"짜장면(앞), 연어회·육회초밥·구운고기 모둠(뒤)",앞 짜장면 그릇 + 뒤 모둠 접시로 서로 다른 메인 2접시+
orig_육회바른연어 경북대점_2069685841_p_1779180518656_37.jpg,DROP,ood,none,"육회(채썬 무·양배추 위), 옆 작은접시 육회 2점",메인이 육회(생소고기 육회)로 59클래스에 없음(raw-fish는 생선회)
orig_육회바른연어 경북대점_2069685841_p_1779180518659_38.jpg,DROP,multi,none,"연어회/사시미 한 접시 + 육회 한 접시, 국 곁들이",연어회 접시와 육회 접시 등 서로 다른 메인 2접시+ 식탁 전경
orig_육회바른연어 경북대점_2069685841_p_1779180518668_40.jpg,DROP,multi,none,"연어회 양념무침(위), 김 듬뿍 올린 비빔/회덮밥(아래)","위 연어무침 접시 + 아래 김올린 그릇 서로 다른 메인 2그릇, 단일 아님"
orig_육회바른연어 경북대점_2069685841_p_1779180520715_50.jpg,DROP,ood,none,"육회 초밥 2점(생 양념 소고기, 깨)",생 육회 니기리 형태 - 회(생선)도 초밥(생선)도 아닌 생소고기로 59클래스 미해당
orig_읍내_1925956527_p_1779252424502_1.jpg,DROP,multi,none,"보쌈(족발류), 전 모둠, 회무침, 막걸리 등 한상",보쌈·전모둠·무침 등 서로 다른 메인 여러 접시 한상차림
orig_읍내_1925956527_p_1779252424526_3.jpg,DROP,multi,none,"전·부침개 모둠 한 판, 구운 소시지, 곁들이 반찬",중앙 전모둠 외에 구운 소시지 접시·탕 등 다른 메인 동반
orig_자담치킨 대구복현점_1778424039_p_1779178867917_7.jpg,KEEP,single_in,fried-chicken,후라이드 치킨 한 박스,후라이드 치킨 단일 메인 1접시 - 59클래스 정확 매칭
orig_자담치킨 대구복현점_1778424039_p_1779178868155_13.jpg,KEEP,single_in,fried-chicken,양념치킨 한 박스(깨 뿌린 빨간 양념),양념치킨 단일 메인 1접시 - fried-chicken(후라이드·양념치킨)에 해당
orig_자담치킨 대구복현점_1778424039_p_1779178869663_23.jpg,DROP,multi,none,"후라이드 치킨 + 양념치킨 두 박스, 무절임",후라이드와 양념치킨 서로 다른 두 종류가 별도 박스에 - 메인 2접시
orig_자담치킨 대구복현점_1778424039_p_1779178870168_35.jpg,KEEP,single_in,fried-chicken,"양념치킨, 튀긴 감자볼(사이드)","메인 양념치킨 1박스 뚜렷, 작은 박스 튀김볼은 곁들이 사이드"
orig_자담치킨 대구복현점_1778424039_p_1779178870169_36.jpg,KEEP,single_in,fried-chicken,양념치킨,"양념치킨 단일 접시, 실환경 사진"
orig_자담치킨 대구복현점_1778424039_p_1779178871430_50.jpg,DROP,borderline_dropped,none,양념치킨(불패치킨),"자담치킨 워터마크+메뉴텍스트 스튜디오 광고컷, 실환경 아님"
orig_자담치킨 대구복현점_1778424039_p_1779178871689_54.jpg,DROP,borderline_dropped,none,후라이드 치킨(소보로치킨),"워터마크+메뉴텍스트 스튜디오 광고컷, 실환경 아님"
orig_장군제육_15178667_p_1779237626778_3.jpg,DROP,scene_nonfood,none,"김치, 단무지, 양배추채, 콜라, 쌈장","반찬·음료만, 메인요리 없음"
orig_장군제육_15178667_p_1779237626783_4.jpg,DROP,ood,none,제육볶음,제육볶음 단일 접시이나 59클래스에 없음
orig_장군제육_15178667_p_1779237626798_7.jpg,DROP,ood,none,"제육볶음(매운 돼지고기 볶음), 곁들임 마늘·김치",메인은 매운 제육볶음 1접시이나 59클래스에 없음(불고기 아님)
orig_장군제육_15178667_p_1779237627412_20.jpg,DROP,ood,none,"제육볶음, 공기밥, 상추쌈, 양배추채, 김치, 단무지",메인 제육볶음이 59에 없음; 곁들이 다수지만 단일메인은 OOD
orig_장군제육_15178667_p_1779237628869_26.jpg,DROP,ood,none,"제육볶음, 공기밥","제육볶음 클로즈업+밥, 메인이 59에 없어 OOD(자막상 찜닭집이나 실제는 제육)"
orig_장군제육_15178667_p_1779237628915_30.jpg,DROP,ood,none,제육볶음(매운 돼지고기 볶음) 클로즈업,제육볶음 단일메인이나 59클래스에 없음
orig_장군제육_15178667_p_1779237629469_32.jpg,DROP,scene_nonfood,none,"양배추채·고추·상추 등 반찬 트레이, 조리/배식대, 사람 팔","플레이팅된 메인요리 없음, 배식대 조리 장면"
orig_장군제육_15178667_p_1779237632362_50.jpg,DROP,ood,none,"제육볶음, 상추, 양배추채, 단무지, 콜라",메인 제육볶음 1접시이나 59에 없어 OOD
orig_장군제육_15178667_p_1779237637419_68.jpg,DROP,scene_nonfood,none,"주방 조리대(찜기 바구니, 채소 양념통, 화분) 비음식",음식 없는 주방 조리대 풍경
orig_장군제육_15178667_p_1779237638387_73.jpg,KEEP,single_in,rice-bowl,제육덮밥(매운 제육볶음을 흰밥 위에),"흰밥 위 제육 덮밥 단일 메인, 곁들이만 모서리"
orig_장군제육_15178667_p_1779237638413_76.jpg,DROP,ood,none,제육볶음(매운 돼지고기 채소볶음),단일 접시지만 제육볶음은 59클래스에 없음
orig_장군제육_15178667_p_1779237638422_77.jpg,DROP,borderline_dropped,none,깻잎쌈 위 제육볶음 한점,"깻잎쌈에 올린 제육 한입, 메인 클래스 불명확"
orig_장군제육_15178667_p_1779237638448_80.jpg,DROP,borderline_dropped,none,깻잎쌈 위 제육볶음 한점,"깻잎쌈에 올린 제육 한입, 메인 클래스 불명확"
orig_장군제육_15178667_p_1779237640279_81.jpg,DROP,ood,none,제육볶음(매운 돼지고기 채소볶음),단일 접시지만 제육볶음은 59클래스에 없음
orig_장군제육_15178667_p_1779237640292_83.jpg,DROP,ood,none,제육볶음(매운 돼지고기 볶음),단일 메인이지만 제육볶음은 59클래스에 없음(불고기·삼겹살과 별개)
orig_장군찜닭 두산점_1656582109_p_1779237699692_12.jpg,KEEP,single_in,braised-chicken,찜닭(간장 베이스 닭·감자·양파·당근),"단일 접시 찜닭 뚜렷, 곁들이 없음"
orig_장군찜닭 두산점_1656582109_p_1779237699726_17.jpg,DROP,multi,none,빨간 찜닭/닭볶음 두 접시(한 접시는 면 추가),서로 다른 메인 2접시가 나란히 놓임
orig_장군찜닭 두산점_1656582109_p_1779237699733_18.jpg,KEEP,single_in,braised-chicken,"빨간 찜닭(닭·감자·양파, 매운 국물)",단일 접시 매운 찜닭 뚜렷
orig_장군찜닭 두산점_1656582109_p_1779237700692_24.jpg,KEEP,single_in,braised-chicken,찜닭(닭·당면·양파·떡),"단일 접시 당면 들어간 찜닭, 메인1개"
orig_장군찜닭 두산점_1656582109_p_1779237701379_40.jpg,KEEP,single_in,braised-chicken,"찜닭(닭·당면·양파, 매운 국물)","단일 접시 찜닭, 곁들이 김치는 무시"
orig_장군찜닭 두산점_1656582109_p_1779237703908_41.jpg,DROP,multi,none,"흰쌀밥 한 공기(손에 들고 있음), 뒤편 큰 접시에 빨간 양념 찜닭, 김치","손에 든 밥공기 + 뒤편 찜닭 접시 + 김치, 서로 다른 접시 한상 구성이라 단일 아님"
orig_장군찜닭 두산점_1656582109_p_1779237703958_47.jpg,KEEP,single_in,braised-chicken,치즈 올린 간장 찜닭(닭고기·버섯·대파에 모짜렐라 치즈),"긴 접시에 치즈찜닭 한 접시만 또렷, 메인1개=찜닭"
orig_장군찜닭 두산점_1656582109_p_1779237706569_54.jpg,DROP,borderline_dropped,none,치즈 소스 덮인 찜닭 클로즈업(치즈·양파·국물),"극단 클로즈업+흐림으로 요리 형태 식별 어려움, 드랍"
orig_장군찜닭 두산점_1656582109_p_1779237708537_66.jpg,KEEP,single_in,braised-chicken,"포장용기에 담긴 빨간 양념 찜닭(닭·감자·양파·고추), 단무지·펩시","용기 안 빨간 찜닭 한 그릇이 메인 단일, 단무지·음료는 곁들이"
orig_장군찜닭 두산점_1656582109_p_1779237712193_74.jpg,DROP,borderline_dropped,none,집게로 집은 찜닭 닭고기 한 점 매크로(뒤편 찜닭 국물),"닭 한 조각 매크로 클로즈업, 접시 형태 없는 파편 컷이라 학습 부적합"
orig_장군찜닭 두산점_1656582109_p_1779237712668_81.jpg,DROP,multi,none,"앞쪽 밥 위에 당면 올린 공기, 뒤편 빨간 양념 찜닭 접시","밥+당면 공기 + 뒤편 찜닭 접시, 서로 다른 그릇 2개라 단일 아님"
orig_장군찜닭 두산점_1656582109_p_1779237717781_95.jpg,KEEP,single_in,bulgogi,"매운 제육볶음(돼지고기 볶음), 공깃밥, 상추쌈, 쌈장","넓은 접시에 매콤 돼지고기 볶음 한 접시가 단일 메인, 밥·상추는 곁들이"
orig_장군찜닭 두산점_1656582109_p_1779237717828_100.jpg,DROP,scene_nonfood,none,"양념 돼지고기(삼겹살류) 한 점 젓가락 클로즈업, 뒤로 밥","고기 한 점만 젓가락으로 집은 극단 매크로 클로즈업, 접시 플레이팅 불명확"
orig_전복명가 두류점_2061608768_p_1779239643825_1.jpg,KEEP,single_in,rice-bowl,"버섯·전복 솥밥(돌솥 영양밥), 쪽파","돌솥 위 버섯 토핑 밥 한 그릇이 단일 메인, 덮밥형 단일"
orig_전복명가 두류점_2061608768_p_1779239643861_7.jpg,KEEP,single_in,braised-pork-hock,"수육·보쌈(삶은 돼지고기 슬라이스), 매콤 무·해물무침","한 접시에 삶은 돼지고기 슬라이스 단일 메인, 무침은 곁들이"
orig_종로참치&스시_1713320745_p_1779179922382_5.jpg,KEEP,single_in,sushi,"참치 초밥·니기리(토로 초밥 다수), 젓가락 한 점","같은 음식(초밥) 한 종류만 접시에 다수, 동일음식 단일로 KEEP"
orig_종로참치&스시_1713320745_p_1779179922383_6.jpg,DROP,multi,none,"돌솥비빔밥, 플레이팅 애피타이저, 튀김, 우동(국수)국물, 회",비빔밥·튀김·우동·회 등 서로 다른 메인 여러 접시 한상차림
orig_종로참치&스시_1713320745_p_1779179923944_11.jpg,KEEP,single_in,grilled-fish,생선구이(구운 생선 머리·몸통),"접시에 구운 생선 한 점이 단일 메인으로 뚜렷, 곁들이 김만 있음"
orig_종로참치&스시_1713320745_p_1779179923955_17.jpg,DROP,multi,none,"샐러드, 해물무침, 데친 해산물, 밑반찬 여러 접시","여러 작은 접시가 펼쳐진 한상 구성, 단일 메인 없음"
